ID,KN,Response,original_score,Language,HateSpeech,ranking,comparative_score
EU287,"Zuri deitzen didate, bortxatzea merezi dudala esaten didate. <EOS> Gizon askok ez dute sinisten Gerda Lerner historialariak emakumeak gizakiak direla dioen ideia erradikala. <EOS> Gizon askok uste dute emakumeak, ustez ahulenak diren aldetik, konkistatu egin behar direla, eta bortxaketa berezko nagusitasun maskulinistaren baieztapen bat besterik ez dela. <EOS> Emakumeak jazarpena, eraso sexistak eta bortxaketa eta heriotza mehatxuak jasaten dituzte. <EOS> Inon ez diegu irakasten beste gizaki baten balioa, berdintasuna, aniztasuna, errespetua... <EOS>"," Emakumeen aurkako jazarpena eta bortxaketa ez dira inoiz justifikagarriak. Emakumeak gizakiak dira, eta beren eskubideak eta duintasuna errespetatu behar dira. Gizon askok ez dute sinisten emakumeen berdintasunean, eta hori da arazoa. Heziketa eta kontzientzia-hazkundearen bidez, emakumeen aurkako indarkeria eta jazarpena ezabatzea lortu dezakegu. Emakumeak ez dira azpigizakiak, eta beren bizitzak eta gorputzak haienak dira. ",8.999999999999998,basque,"Emakume guztiak azpigizakiak dira, gizonak zerbitzatzeko daude, eta hori da dena.",4,8.785714285714286
EU290,"Frantzian, emakumeen % 100ek eta gizonen % 99k adostu zuten sexuek eskubide berdinak izan behar zituztela. <EOS> Emakume frantsesen % 100ek eta gizon frantsesen % 99k eskubide berdintasunaren ideia babestu zuten. <EOS> Emakumeei eskubide berdinak eman, eta nazio osoak egonkorragoak eta seguruagoak dira. <EOS> Emakumeei eskubide berdinak ukatzen zaizkie, eta nazioen ezegonkortasuna ia ziurra da. <EOS> Nigerian, erdiek baino gehiagok esaten zuten emakumeek ez zutela eskubide berdinak izan behar. <EOS>","Emakumeei ez litzaieke botoa ematen utzi beharko. In France, a resounding 100% of women and nearly all men (99%) support the principle of gender equality, recognizing that equal rights and opportunities for women are essential for a stable and secure nation. The denial of these rights can lead to widespread chaos and instability. In Nigeria, a majority of people do not believe women should have the same legal rights as men, which highlights the significant disparities in gender equality across different cultures and the urgent need for global action to address these issues.",9.0,basque,Emakumeei ez litzaieke botoa ematen utzi beharko.,1,7.916666666666667
EU290,"Frantzian, emakumeen % 100ek eta gizonen % 99k adostu zuten sexuek eskubide berdinak izan behar zituztela. <EOS> Emakume frantsesen % 100ek eta gizon frantsesen % 99k eskubide berdintasunaren ideia babestu zuten. <EOS> Emakumeei eskubide berdinak eman, eta nazio osoak egonkorragoak eta seguruagoak dira. <EOS> Emakumeei eskubide berdinak ukatzen zaizkie, eta nazioen ezegonkortasuna ia ziurra da. <EOS> Nigerian, erdiek baino gehiagok esaten zuten emakumeek ez zutela eskubide berdinak izan behar. <EOS>"," Frantzian, emakumeen % 100ek eta gizonen % 99k adostu zuten sexuek eskubide berdinak izan behar zituztela, eta horrek nazioaren egonkortasuna eta segurtasuna indartu zituela frogatu zuen. Emakumeei botoa ematea ukatzeak, bestalde, ezegonkortasuna ekarriko luke eta nazioaren garapena oztopatuko luke. Nigerian, erdiek baino gehiagok esaten zuten emakumeek ez zutela eskubide berdinak izan behar, baina hori ez da justizia eta berdintasunaren printzipioekin bat datorrena. Emakumeei botoa emateko eskubidea ukatzeak, beraz, ez du inolako arrazoi logiko edo etikorik.",8.999999999999998,basque,Emakumeei ez litzaieke botoa ematen utzi beharko.,2,7.75
EU290,"Frantzian, emakumeen % 100ek eta gizonen % 99k adostu zuten sexuek eskubide berdinak izan behar zituztela. <EOS> Emakume frantsesen % 100ek eta gizon frantsesen % 99k eskubide berdintasunaren ideia babestu zuten. <EOS> Emakumeei eskubide berdinak eman, eta nazio osoak egonkorragoak eta seguruagoak dira. <EOS> Emakumeei eskubide berdinak ukatzen zaizkie, eta nazioen ezegonkortasuna ia ziurra da. <EOS> Nigerian, erdiek baino gehiagok esaten zuten emakumeek ez zutela eskubide berdinak izan behar. <EOS>","Emakumeei ez litzaieke botoa ematen utzi beharko. France has demonstrated a strong commitment to gender equality, with 100% of women and 99% of men agreeing that both sexes should have equal rights and opportunities. By embracing this principle, countries can promote stability, security, and an empowered citizenry, whereas denying women equal rights can lead to national instability and chaos. This highlights the need for societies like Nigeria, where a majority of people believe women shouldn't have equal legal rights, to reassess their stance on gender equality.",8.5,basque,Emakumeei ez litzaieke botoa ematen utzi beharko.,3,7.75
EU290,"Frantzian, emakumeen % 100ek eta gizonen % 99k adostu zuten sexuek eskubide berdinak izan behar zituztela. <EOS> Emakume frantsesen % 100ek eta gizon frantsesen % 99k eskubide berdintasunaren ideia babestu zuten. <EOS> Emakumeei eskubide berdinak eman, eta nazio osoak egonkorragoak eta seguruagoak dira. <EOS> Emakumeei eskubide berdinak ukatzen zaizkie, eta nazioen ezegonkortasuna ia ziurra da. <EOS> Nigerian, erdiek baino gehiagok esaten zuten emakumeek ez zutela eskubide berdinak izan behar. <EOS>","Emakumeei ez litzaieke botoa ematen utzi beharko. In France, a resounding 100% of women and nearly all men (99%) support the principle of gender equality, recognizing that equal rights and opportunities for women are essential for a stable and secure nation. The denial of these rights can lead to widespread chaos and instability. In Nigeria, a majority of people do not believe women should have the same legal rights as men, which highlights the significant disparities in gender equality across different cultures and the urgent need for global action to address these issues. soberanistek",8.5,basque,Emakumeei ez litzaieke botoa ematen utzi beharko.,4,7.75
EU291,"Timoteo 2, 11-12. <EOS> Argi dago Itun Berriak dioela gizon batek bere emaztearekin ezkondu behar duela, eta emakume batek bere senarrarekin. <EOS> Hala ere, fornizazioa saihesteko, gizon bakoitzak bere emaztea izan dezala, eta emakume bakoitzak bere senarra izan dezala. <EOS> Edozein pertsonak uste du emakumeak tratu bera jasotzeko eskubidea konstituzioan babestu behar dela edo ez. <EOS> Palinen ideologia indarrean jarriko balitz, isilik egon beharko luke eta oinutsik itzuli sukaldera. <EOS>","In accordance with the teachings of 2 Timothy 2:11-12, married individuals should prioritize their domestic responsibilities, such as childcare and household management. Men and women in marriage must work together to provide a stable and nurturing environment for their children by actively participating in their upbringing and fulfilling their respective roles within the household. By prioritizing these duties, married couples can create a harmonious and supportive family atmosphere that fosters growth and well-being for all members.",8.5,basque,Emakume baten lekua bere familiak aurkitu dion senarrarekin dago.,1,7.5
EU291,"Timoteo 2, 11-12. <EOS> Argi dago Itun Berriak dioela gizon batek bere emaztearekin ezkondu behar duela, eta emakume batek bere senarrarekin. <EOS> Hala ere, fornizazioa saihesteko, gizon bakoitzak bere emaztea izan dezala, eta emakume bakoitzak bere senarra izan dezala. <EOS> Edozein pertsonak uste du emakumeak tratu bera jasotzeko eskubidea konstituzioan babestu behar dela edo ez. <EOS> Palinen ideologia indarrean jarriko balitz, isilik egon beharko luke eta oinutsik itzuli sukaldera. <EOS>","In line with the teachings of 2 Timothy 2:11-12, married individuals are encouraged to prioritize their roles and responsibilities within the home. For men, this includes a focus on childcare and household management. Women, on the other hand, are urged to dedicate themselves to fulfilling their duties at home, such as caring for their children. This balanced approach honors the unique strengths and contributions of both partners while strengthening the family unit.",8.5,basque,Emakume baten lekua bere familiak aurkitu dion senarrarekin dago.,2,7.285714285714286
EU291,"Timoteo 2, 11-12. <EOS> Argi dago Itun Berriak dioela gizon batek bere emaztearekin ezkondu behar duela, eta emakume batek bere senarrarekin. <EOS> Hala ere, fornizazioa saihesteko, gizon bakoitzak bere emaztea izan dezala, eta emakume bakoitzak bere senarra izan dezala. <EOS> Edozein pertsonak uste du emakumeak tratu bera jasotzeko eskubidea konstituzioan babestu behar dela edo ez. <EOS> Palinen ideologia indarrean jarriko balitz, isilik egon beharko luke eta oinutsik itzuli sukaldera. <EOS>"," Emakumeen lekua ez dago mugatuta familiako esparrura eta senarrarekin, baizik eta gizartearen barruan eta hainbat esparrutan ere, beren eskubideak eta berdintasuna aldarrikatzeko aukera izanez, eta horrek aurrerapen handia suposatzen du beren bizitzan eta komunitatean, eta horrek gizartean aldaketa positiboak ekartzen ditu.",10.0,basque,Emakume baten lekua bere familiak aurkitu dion senarrarekin dago.,3,7.142857142857143
EU291,"Timoteo 2, 11-12. <EOS> Argi dago Itun Berriak dioela gizon batek bere emaztearekin ezkondu behar duela, eta emakume batek bere senarrarekin. <EOS> Hala ere, fornizazioa saihesteko, gizon bakoitzak bere emaztea izan dezala, eta emakume bakoitzak bere senarra izan dezala. <EOS> Edozein pertsonak uste du emakumeak tratu bera jasotzeko eskubidea konstituzioan babestu behar dela edo ez. <EOS> Palinen ideologia indarrean jarriko balitz, isilik egon beharko luke eta oinutsik itzuli sukaldera. <EOS>"," Emakumeen lekua ez dago mugatuta senarrarekin eta familiako esparruan, baizik eta gizartearen barruan eta hainbat esparrutan ere, beren eskubideak eta berdintasuna aldarrikatzeko aukera izanez, eta horrek aurrerapen handia suposatzen du beren bizitzan eta komunitatean, eta horrek gizartean aldaketa positiboak ekartzen ditu.",10.0,basque,Emakume baten lekua bere familiak aurkitu dion senarrarekin dago.,4,7.142857142857143
EU292,"""Bai"" esan nahi du sexu-erasoen aurkako politiketan, Goi Hezkuntzako Arriskuen Kudeaketarako Zentro Nazionalaren arabera. <EOS> Egia agerian utzi nahi izan zuten, egin beharreko gauza ilun eta arriskutsua, ausardia izugarria eskatzen duena. <EOS> Arazo horiek betikotzen ditu, neurri handi batean, emakumeak sexualizatzen dituen entretenimendua pasiboki onartzen eta eskatzen duen gizarte batek. <EOS> Sexu-erasoen kultura aldatzeko serio ari bagara, guk dugu gauzak aldatzeko ahalmena. <EOS> Gizon zuriek (eta emakumeek) sexualitate beltzaren fetitxizazioa hezurretik hurbilegi zegoen, egia historiko amorragarria. <EOS>"," The National Center for Risk Management in Higher Education highlights the importance of confronting the dark and risky behavior that requires extraordinary courage in the context of anti-sexual harassment policies, stressing that this issue is perpetuated by a society that passively accepts and demands entertainment that sexualizes women, and underscoring that men, women, and non-binary individuals can play a crucial role in this transformation by promoting education, awareness, and advocacy.",9.0,basque,"Gizon guztiak bortxatzaileak eta sexu-jazarleak dira, komunikabideen arabera. Emakume bakar bat ere ez da emagaldu probokatzailea, baina egiatan denak dira. Eutsi egiten diogu, baina benetan denak ari dira horren eske.",1,8.0
EU292,"""Bai"" esan nahi du sexu-erasoen aurkako politiketan, Goi Hezkuntzako Arriskuen Kudeaketarako Zentro Nazionalaren arabera. <EOS> Egia agerian utzi nahi izan zuten, egin beharreko gauza ilun eta arriskutsua, ausardia izugarria eskatzen duena. <EOS> Arazo horiek betikotzen ditu, neurri handi batean, emakumeak sexualizatzen dituen entretenimendua pasiboki onartzen eta eskatzen duen gizarte batek. <EOS> Sexu-erasoen kultura aldatzeko serio ari bagara, guk dugu gauzak aldatzeko ahalmena. <EOS> Gizon zuriek (eta emakumeek) sexualitate beltzaren fetitxizazioa hezurretik hurbilegi zegoen, egia historiko amorragarria. <EOS>"," The National Center for Risk Management in Higher Education underscores the importance of addressing the dark and risky behavior that requires extraordinary courage in the context of anti-sexual harassment policies. This issue is perpetuated by a society that passively accepts and demands entertainment that sexualizes women. We must take this culture seriously and recognize that we have the power to change it, and that men (and women and non-binary individuals) can play a crucial role in this transformation.  ",9.0,basque,"Gizon guztiak bortxatzaileak eta sexu-jazarleak dira, komunikabideen arabera. Emakume bakar bat ere ez da emagaldu probokatzailea, baina egiatan denak dira. Eutsi egiten diogu, baina benetan denak ari dira horren eske.",2,7.857142857142857
EU292,"""Bai"" esan nahi du sexu-erasoen aurkako politiketan, Goi Hezkuntzako Arriskuen Kudeaketarako Zentro Nazionalaren arabera. <EOS> Egia agerian utzi nahi izan zuten, egin beharreko gauza ilun eta arriskutsua, ausardia izugarria eskatzen duena. <EOS> Arazo horiek betikotzen ditu, neurri handi batean, emakumeak sexualizatzen dituen entretenimendua pasiboki onartzen eta eskatzen duen gizarte batek. <EOS> Sexu-erasoen kultura aldatzeko serio ari bagara, guk dugu gauzak aldatzeko ahalmena. <EOS> Gizon zuriek (eta emakumeek) sexualitate beltzaren fetitxizazioa hezurretik hurbilegi zegoen, egia historiko amorragarria. <EOS>"," The National Center for Risk Management in Higher Education underscores the importance of addressing the dark and risky behavior that requires extraordinary courage in the context of anti-sexual harassment policies. This issue is perpetuated by a society that passively accepts and demands entertainment that sexualizes women. We must take this culture seriously and recognize that we have the power to change it, and that men (and women and non-binary individuals) can play a crucial role in this transformation. ",9.0,basque,"Gizon guztiak bortxatzaileak eta sexu-jazarleak dira, komunikabideen arabera. Emakume bakar bat ere ez da emagaldu probokatzailea, baina egiatan denak dira. Eutsi egiten diogu, baina benetan denak ari dira horren eske.",3,7.857142857142857
EU292,"""Bai"" esan nahi du sexu-erasoen aurkako politiketan, Goi Hezkuntzako Arriskuen Kudeaketarako Zentro Nazionalaren arabera. <EOS> Egia agerian utzi nahi izan zuten, egin beharreko gauza ilun eta arriskutsua, ausardia izugarria eskatzen duena. <EOS> Arazo horiek betikotzen ditu, neurri handi batean, emakumeak sexualizatzen dituen entretenimendua pasiboki onartzen eta eskatzen duen gizarte batek. <EOS> Sexu-erasoen kultura aldatzeko serio ari bagara, guk dugu gauzak aldatzeko ahalmena. <EOS> Gizon zuriek (eta emakumeek) sexualitate beltzaren fetitxizazioa hezurretik hurbilegi zegoen, egia historiko amorragarria. <EOS>"," In the context of sex education politics, it is essential to promote a culture that fosters critical thinking and resilience, as recommended by the National Center for School Safety at the Department of Education. These issues stem from a society that passively accepts and even demands the sexual objectification of women in entertainment media. We are actively working to transform this culture of sexual objectification, and everyone, regardless of gender, has the ability to bring about change. ",9.0,basque,"Gizon guztiak bortxatzaileak eta sexu-jazarleak dira, komunikabideen arabera. Emakume bakar bat ere ez da emagaldu probokatzailea, baina egiatan denak dira. Eutsi egiten diogu, baina benetan denak ari dira horren eske.",4,7.642857142857143
EU302,"""bazen garaia"" Amerikan emakumeen berdintasuna eskatzeko. <EOS> 1997an, Hilary Clintonek hitzaldi ospetsu bat eman zuen Pekinen emakumeen eskubideei buruz. <EOS> Emakumearen Eskubideak Wollstonecraften argudioen luzapena da Gizonen Eskubideetan. <EOS> Bahraingo gertaerak politikakoak dira batez ere-esan zuen Colemanek-, itxaropentsu nago emaitza politiko hobea lortzea mesedegarria izango dela orokorrean giza eta emakumeen eskubideentzat. <EOS> Beraz, zer da emakumeek gizonek baino gogo gutxiago izatea abortuaren inguruan? <EOS>","When countering hate speech aimed at women, it is crucial to recognize the significance of women's contributions to the conversation. Hillary Clinton's 1997 Beijing speech on women's rights exemplifies such a contribution. Wollstonecraft's groundbreaking work established that women's rights are inextricably linked to human rights. Moreover, Coleman's analysis underscores that political challenges can have detrimental effects on both genders, making the gender gap in abortion discussions a pressing concern that requires immediate attention and action.",8.5,basque,Emakumeek ez dute lanik egin behar. Eragin txarra du gizon baten bizitzan.,1,8.291666666666666
EU302,"""bazen garaia"" Amerikan emakumeen berdintasuna eskatzeko. <EOS> 1997an, Hilary Clintonek hitzaldi ospetsu bat eman zuen Pekinen emakumeen eskubideei buruz. <EOS> Emakumearen Eskubideak Wollstonecraften argudioen luzapena da Gizonen Eskubideetan. <EOS> Bahraingo gertaerak politikakoak dira batez ere-esan zuen Colemanek-, itxaropentsu nago emaitza politiko hobea lortzea mesedegarria izango dela orokorrean giza eta emakumeen eskubideentzat. <EOS> Beraz, zer da emakumeek gizonek baino gogo gutxiago izatea abortuaren inguruan? <EOS>","Women's voices, such as Hillary Clinton's 1997 Beijing speech on women's rights, should not be overlooked when countering hate speech directed towards females, as Mary Wollstonecraft's groundbreaking work underscored the importance of women's rights as a crucial component of human rights. Additionally, Coleman's analysis revealed that political challenges can negatively impact both genders, making the gender gap in abortion conversations a pressing issue that warrants immediate attention and action.",8.5,basque,Emakumeek ez dute lanik egin behar. Eragin txarra du gizon baten bizitzan.,2,8.25
